order_id,customer_id,product_id,order_date,quantity,unit_price,amount,status,region
O001901,C00123,P0012,2026-02-08,2,339.88,679.76,cancelled,North
O001902,C00171,P0049,2026-03-22,1,170.02,170.02,completed,South
O001903,C00125,P0026,2026-05-11,5,320.92,1604.6,completed,South
O001904,C00108,P0029,2026-06-14,6,353.41,2120.46,completed,Central
O001905,C00260,P0027,2026-02-23,2,176.06,352.12,shipped,East
O001906,C00028,P0045,2026-02-01,4,7.03,28.12,completed,North
O001907,C00166,P0013,2026-03-31,1,187.12,187.12,completed,North
O001908,C00257,P0016,2026-04-12,4,367.12,1468.48,pending,South
O001909,C00090,P0015,2026-04-09,2,173.05,346.1,completed,South
O001910,C00231,P0044,2026-03-06,4,304.28,1217.12,completed,North
O001911,C00089,P0036,2026-03-18,3,369.18,1107.54,completed,North
O001912,C00256,P0003,2026-04-30,4,221.39,885.56,returned,South
O001913,C00100,P0026,2026-06-11,5,320.92,1604.6,pending,South
O001914,C00201,P0014,2026-02-20,3,356.93,1070.79,shipped,West
O001915,C00016,P0045,2026-06-17,3,7.03,21.09,pending,West
O001916,C00100,P0032,2026-05-23,3,206.95,620.85,completed,South
O001917,C00120,P0041,2026-02-26,5,5.08,25.4,completed,South
O001918,C00019,P0019,2026-02-02,6,93.69,562.14,shipped,North
O001919,C00170,P0036,2026-05-25,1,369.18,369.18,cancelled,West
O001920,C00091,P0023,2026-05-01,4,252.53,1010.12,completed,North
O001921,C00178,P0049,2026-04-17,1,170.02,170.02,shipped,Central
O001922,C00154,P0016,2026-03-23,5,367.12,1835.6,pending,East
O001923,C00173,P0003,2026-01-19,3,221.39,664.17,completed,West
O001924,C00290,P0019,2026-03-19,1,93.69,93.69,completed,West
O001925,C00042,P0002,2026-02-06,4,358.45,1433.8,returned,Central
O001926,C00048,P0034,2026-01-20,5,130.08,650.4,completed,South
O001927,C00174,P0014,2026-06-26,6,356.93,2141.58,cancelled,South
O001928,C00278,P0050,2026-02-13,3,314.46,943.38,pending,West
O001929,C00075,P0046,2026-02-12,5,289.59,1447.95,shipped,South
O001930,C00021,P0022,2026-06-27,5,195.43,977.15,completed,Central
O001931,C00104,P0012,2026-04-16,1,339.88,339.88,completed,Central
O001932,C00190,P0016,2026-02-08,2,367.12,734.24,completed,West
O001933,C00234,P0036,2026-01-11,3,369.18,1107.54,cancelled,Central
O001934,C00220,P0013,2026-02-07,2,187.12,374.24,completed,North
O001935,C00245,P0041,2026-03-13,2,5.08,10.16,completed,Central
O001936,C00258,P0012,2026-01-09,2,339.88,679.76,pending,West
O001937,C00123,P0007,2026-04-10,5,129.12,645.6,completed,North
O001938,C00239,P0048,2026-03-19,1,351.02,351.02,completed,North
O001939,C00121,P0044,2026-05-28,6,304.28,1825.68,completed,North
O001940,C00039,P0002,2026-04-28,4,358.45,1433.8,completed,North
O001941,C00208,P0026,2026-01-10,6,320.92,1925.52,pending,Central
O001942,C00057,P0022,2026-02-06,3,195.43,586.29,completed,Central
O001943,C00191,P0048,2026-04-13,2,351.02,702.04,returned,North
O001944,C00085,P0028,2026-06-22,5,8.66,43.3,completed,North
O001945,C00130,P0043,2026-02-27,2,250.32,500.64,returned,South
O001946,C00249,P0004,2026-06-12,5,179.23,896.15,shipped,West
O001947,C00218,P0016,2026-06-16,2,367.12,734.24,completed,West
O001948,C00056,P0001,2026-03-06,2,131.2,262.4,shipped,Central
O001949,C00177,P0048,2026-04-30,4,351.02,1404.08,cancelled,North
O001950,C00105,P0050,2026-05-10,4,314.46,1257.84,pending,Central
O001951,C00107,P0029,2026-06-11,6,353.41,2120.46,returned,East
O001952,C00279,P0042,2026-05-23,2,318.54,637.08,completed,South
O001953,C00112,P0018,2026-05-18,2,209.6,419.2,completed,South
O001954,C00004,P0049,2026-02-28,4,170.02,680.08,cancelled,East
O001955,C00173,P0027,2026-02-11,3,176.06,528.18,shipped,West
O001956,C00077,P0012,2026-01-27,3,339.88,1019.64,completed,West
O001957,C00044,P0001,2026-04-03,6,131.2,787.2,cancelled,West
O001958,C00098,P0046,2026-01-01,2,289.59,579.18,returned,East
O001959,C00015,P0025,2026-04-20,4,163.82,655.28,completed,East
O001960,C00031,P0011,2026-04-10,5,185.69,928.45,cancelled,Central
O001961,C00202,P0014,2026-06-26,4,356.93,1427.72,pending,East
O001962,C00013,P0041,2026-01-15,3,5.08,15.24,completed,North
O001963,C00028,P0022,2026-02-24,6,195.43,1172.58,completed,North
O001964,C00102,P0001,2026-06-26,3,131.2,393.6,completed,Central
O001965,C00158,P0047,2026-02-11,1,93.06,93.06,returned,South
O001966,C00214,P0038,2026-04-06,4,261.18,1044.72,completed,Central
O001967,C00190,P0019,2026-05-03,6,93.69,562.14,completed,West
O001968,C00195,P0045,2026-01-23,3,7.03,21.09,completed,Central
O001969,C00252,P0034,2026-06-04,5,130.08,650.4,shipped,Central
O001970,C00054,P0024,2026-04-05,3,190.42,571.26,cancelled,South
O001971,C00063,P0007,2026-01-02,1,129.12,129.12,returned,North
O001972,C00155,P0023,2026-02-08,5,252.53,1262.65,returned,Central
O001973,C00239,P0005,2026-03-17,6,36.89,221.34,returned,North
O001974,C00171,P0015,2026-01-18,3,173.05,519.15,completed,South
O001975,C00206,P0047,2026-05-25,3,93.06,279.18,completed,Central
O001976,C00231,P0015,2026-01-14,4,173.05,692.2,completed,North
O001977,C00057,P0015,2026-06-15,4,173.05,692.2,cancelled,Central
O001978,C00095,P0002,2026-03-13,4,358.45,1433.8,completed,Central
O001979,C00031,P0044,2026-02-15,5,304.28,1521.4,returned,Central
O001980,C00020,P0026,2026-01-19,3,320.92,962.76,completed,North
O001981,C00298,P0007,2026-06-28,1,129.12,129.12,completed,West
O001982,C00088,P0003,2026-06-17,1,221.39,221.39,completed,West
O001983,C00168,P0005,2026-06-06,6,36.89,221.34,pending,Central
O001984,C00097,P0024,2026-03-14,2,190.42,380.84,completed,South
O001985,C00042,P0046,2026-04-20,1,289.59,289.59,pending,Central
O001986,C00123,P0028,2026-03-06,1,8.66,8.66,completed,North
O001987,C00200,P0038,2026-01-18,1,261.18,261.18,returned,North
O001988,C00008,P0016,2026-05-14,3,367.12,1101.36,pending,Central
O001989,C00070,P0042,2026-05-25,1,318.54,318.54,completed,South
O001990,C00084,P0017,2026-02-24,4,227.78,911.12,completed,South
O001991,C00106,P0002,2026-01-27,2,358.45,716.9,returned,East
O001992,C00061,P0007,2026-06-06,3,129.12,387.36,returned,West
O001993,C00218,P0050,2026-03-07,2,314.46,628.92,completed,West
O001994,C00088,P0038,2026-01-08,2,261.18,522.36,completed,West
O001995,C00120,P0010,2026-05-23,3,139.46,418.38,pending,South
O001996,C00240,P0045,2026-05-04,3,7.03,21.09,shipped,Central
O001997,C00236,P0037,2026-01-07,3,337.76,1013.28,shipped,Central
O001998,C00019,P0047,2026-01-29,4,93.06,372.24,shipped,North
O001999,C00278,P0020,2026-05-10,1,385.28,385.28,pending,West
O002000,C00243,P0016,2026-04-06,4,367.12,1468.48,returned,South
O002001,C00171,P0029,2026-04-26,1,353.41,353.41,shipped,South
O002002,C00081,P0006,2026-01-12,2,182.61,365.22,pending,Central
O002003,C00023,P0029,2026-04-28,4,353.41,1413.64,pending,North
O002004,C00100,P0018,2026-01-03,3,209.6,628.8,completed,South
O002005,C00178,P0049,2026-03-10,2,170.02,340.04,completed,Central
O002006,C00079,P0013,2026-04-21,5,187.12,935.6,cancelled,East
O002007,C00061,P0008,2026-05-04,3,142.32,426.96,completed,West
O002008,C00041,P0036,2026-02-06,1,369.18,369.18,completed,South
O002009,C00227,P0041,2026-04-04,5,5.08,25.4,cancelled,South
O002010,C00076,P0014,2026-03-10,3,356.93,1070.79,cancelled,West
O002011,C00237,P0044,2026-06-20,3,304.28,912.84,pending,West
O002012,C00171,P0021,2026-03-10,2,250.81,501.62,shipped,South
O002013,C00269,P0003,2026-06-19,4,221.39,885.56,completed,North
O002014,C00173,P0037,2026-01-24,3,337.76,1013.28,cancelled,West
O002015,C00286,P0015,2026-06-26,2,173.05,346.1,shipped,Central
O002016,C00066,P0028,2026-01-10,3,8.66,25.98,shipped,Central
O002017,C00116,P0024,2026-06-13,2,190.42,380.84,completed,South
O002018,C00072,P0022,2026-02-27,5,195.43,977.15,shipped,East
O002019,C00204,P0007,2026-01-04,1,129.12,129.12,completed,South
O002020,C00224,P0042,2026-02-10,5,318.54,1592.7,cancelled,North
O002021,C00291,P0001,2026-05-12,1,131.2,131.2,completed,East
O002022,C00109,P0045,2026-01-21,4,7.03,28.12,cancelled,South
O002023,C00268,P0032,2026-04-14,6,206.95,1241.7,completed,East
O002024,C00061,P0016,2026-01-23,3,367.12,1101.36,completed,West
O002025,C00009,P0012,2026-05-02,4,339.88,1359.52,completed,North
O002026,C00141,P0017,2026-04-11,5,227.78,1138.9,shipped,Central
O002027,C00259,P0018,2026-04-28,6,209.6,1257.6,completed,East
O002028,C00156,P0003,2026-05-12,4,221.39,885.56,completed,Central
O002029,C00004,P0018,2026-02-02,1,209.6,209.6,returned,East
O002030,C00176,P0030,2026-01-30,3,371.15,1113.45,completed,Central
O002031,C00012,P0048,2026-03-04,2,351.02,702.04,completed,West
O002032,C00188,P0024,2026-04-25,2,190.42,380.84,pending,West
O002033,C00205,P0045,2026-05-01,6,7.03,42.18,pending,North
O002034,C00293,P0033,2026-06-20,6,225.35,1352.1,pending,South
O002035,C00064,P0043,2026-04-02,2,250.32,500.64,completed,South
O002036,C00175,P0014,2026-06-05,3,356.93,1070.79,pending,South
O002037,C00117,P0031,2026-05-13,5,107.74,538.7,shipped,South
O002038,C00192,P0029,2026-02-07,4,353.41,1413.64,cancelled,East
O002039,C00162,P0027,2026-02-11,4,176.06,704.24,shipped,Central
O002040,C00214,P0042,2026-03-05,1,318.54,318.54,completed,Central
O002041,C00019,P0034,2026-02-15,2,130.08,260.16,completed,North
O002042,C00277,P0034,2026-06-08,1,130.08,130.08,returned,Central
O002043,C00072,P0040,2026-04-12,3,182.51,547.53,cancelled,East
O002044,C00272,P0018,2026-04-25,5,209.6,1048.0,completed,West
O002045,C00185,P0030,2026-01-31,5,371.15,1855.75,completed,East
O002046,C00292,P0026,2026-06-27,3,320.92,962.76,pending,Central
O002047,C00069,P0031,2026-05-12,6,107.74,646.44,completed,East
O002048,C00095,P0012,2026-05-21,3,339.88,1019.64,returned,Central
O002049,C00111,P0023,2026-06-04,2,252.53,505.06,completed,East
O002050,C00270,P0043,2026-03-18,5,250.32,1251.6,completed,West
O002051,C00004,P0037,2026-05-21,2,337.76,675.52,completed,East
O002052,C00195,P0033,2026-02-05,3,225.35,676.05,cancelled,Central
O002053,C00075,P0006,2026-03-31,4,182.61,730.44,shipped,South
O002054,C00272,P0021,2026-06-12,6,250.81,1504.86,completed,West
O002055,C00130,P0005,2026-04-01,1,36.89,36.89,completed,South
O002056,C00052,P0044,2026-06-14,2,304.28,608.56,completed,West
O002057,C00286,P0034,2026-03-01,2,130.08,260.16,completed,Central
O002058,C00283,P0041,2026-03-06,6,5.08,30.48,cancelled,East
O002059,C00288,P0048,2026-03-25,6,351.02,2106.12,cancelled,West
O002060,C00033,P0048,2026-04-01,1,351.02,351.02,shipped,East
O002061,C00249,P0002,2026-04-26,5,358.45,1792.25,completed,West
O002062,C00144,P0049,2026-01-03,2,170.02,340.04,completed,Central
O002063,C00059,P0013,2026-01-25,3,187.12,561.36,completed,East
O002064,C00185,P0048,2026-06-01,1,351.02,351.02,pending,East
O002065,C00214,P0008,2026-02-22,3,142.32,426.96,returned,Central
O002066,C00080,P0015,2026-01-14,4,173.05,692.2,completed,South
O002067,C00106,P0026,2026-06-01,5,320.92,1604.6,pending,East
O002068,C00245,P0022,2026-06-20,5,195.43,977.15,completed,Central
O002069,C00270,P0030,2026-04-16,4,371.15,1484.6,cancelled,West
O002070,C00282,P0045,2026-05-10,2,7.03,14.06,shipped,West
O002071,C00198,P0030,2026-04-12,2,371.15,742.3,returned,West
O002072,C00107,P0035,2026-03-08,5,277.29,1386.45,returned,East
O002073,C00264,P0006,2026-06-07,3,182.61,547.83,completed,East
O002074,C00277,P0009,2026-03-06,2,399.86,799.72,completed,Central
O002075,C00225,P0011,2026-03-07,6,185.69,1114.14,shipped,West
O002076,C00288,P0022,2026-02-09,3,195.43,586.29,returned,West
O002077,C00292,P0050,2026-02-17,1,314.46,314.46,returned,Central
O002078,C00139,P0037,2026-03-16,5,337.76,1688.8,completed,North
O002079,C00015,P0002,2026-02-20,6,358.45,2150.7,cancelled,East
O002080,C00131,P0033,2026-01-01,6,225.35,1352.1,pending,East
O002081,C00282,P0021,2026-03-07,3,250.81,752.43,pending,West
O002082,C00115,P0004,2026-06-03,4,179.23,716.92,completed,Central
O002083,C00104,P0026,2026-03-19,5,320.92,1604.6,returned,Central
O002084,C00031,P0050,2026-03-26,5,314.46,1572.3,completed,Central
O002085,C00237,P0037,2026-01-02,2,337.76,675.52,pending,West
O002086,C00041,P0009,2026-04-03,5,399.86,1999.3,shipped,South
O002087,C00284,P0033,2026-03-04,1,225.35,225.35,shipped,West
O002088,C00061,P0042,2026-05-10,4,318.54,1274.16,pending,West
O002089,C00195,P0019,2026-02-16,3,93.69,281.07,shipped,Central
O002090,C00156,P0018,2026-05-31,2,209.6,419.2,returned,Central
O002091,C00103,P0029,2026-03-16,2,353.41,706.82,returned,Central
O002092,C00286,P0022,2026-04-18,6,195.43,1172.58,completed,Central
O002093,C00055,P0045,2026-02-08,5,7.03,35.15,completed,South
O002094,C00057,P0030,2026-05-10,4,371.15,1484.6,completed,Central
O002095,C00133,P0040,2026-01-06,1,182.51,182.51,returned,West
O002096,C00274,P0027,2026-06-19,6,176.06,1056.36,pending,North
O002097,C00218,P0048,2026-04-19,1,351.02,351.02,shipped,West
O002098,C00157,P0029,2026-02-15,3,353.41,1060.23,pending,North
O002099,C00096,P0007,2026-02-22,5,129.12,645.6,completed,East
O002100,C00299,P0042,2026-02-01,1,318.54,318.54,cancelled,North
O002101,C00288,P0037,2026-06-27,5,337.76,1688.8,completed,West
O002102,C00109,P0047,2026-03-06,3,93.06,279.18,cancelled,South
O002103,C00009,P0015,2026-05-02,3,173.05,519.15,shipped,North
O002104,C00048,P0018,2026-01-28,3,209.6,628.8,completed,South
O002105,C00134,P0010,2026-02-22,1,139.46,139.46,cancelled,Central
O002106,C00090,P0042,2026-02-23,1,318.54,318.54,completed,South
O002107,C00256,P0036,2026-02-14,1,369.18,369.18,shipped,South
O002108,C00090,P0040,2026-02-22,5,182.51,912.55,completed,South
O002109,C00090,P0027,2026-05-04,5,176.06,880.3,pending,South
O002110,C00150,P0009,2026-04-25,3,399.86,1199.58,completed,West
O002111,C00097,P0036,2026-06-07,1,369.18,369.18,cancelled,South
O002112,C00284,P0047,2026-06-17,3,93.06,279.18,pending,West
O002113,C00152,P0015,2026-04-22,5,173.05,865.25,completed,South
O002114,C00102,P0046,2026-01-06,3,289.59,868.77,completed,Central
O002115,C00282,P0035,2026-04-08,4,277.29,1109.16,cancelled,West
O002116,C00260,P0025,2026-03-02,6,163.82,982.92,completed,East
O002117,C00120,P0006,2026-02-26,4,182.61,730.44,completed,South
O002118,C00213,P0008,2026-02-04,5,142.32,711.6,returned,North
O002119,C00216,P0031,2026-02-27,4,107.74,430.96,returned,West
O002120,C00182,P0031,2026-06-01,4,107.74,430.96,pending,Central
O002121,C00159,P0023,2026-03-25,6,252.53,1515.18,pending,Central
O002122,C00274,P0004,2026-03-23,3,179.23,537.69,returned,North
O002123,C00028,P0028,2026-05-17,3,8.66,25.98,completed,North
O002124,C00261,P0009,2026-03-28,1,399.86,399.86,shipped,Central
O002125,C00269,P0014,2026-01-30,4,356.93,1427.72,returned,North
O002126,C00056,P0017,2026-06-12,3,227.78,683.34,completed,Central
O002127,C00181,P0023,2026-04-26,5,252.53,1262.65,completed,North
O002128,C00191,P0013,2026-04-11,3,187.12,561.36,cancelled,North
O002129,C00256,P0031,2026-06-17,4,107.74,430.96,completed,South
O002130,C00279,P0041,2026-01-20,1,5.08,5.08,completed,South
O002131,C00228,P0040,2026-02-09,2,182.51,365.02,completed,Central
O002132,C00298,P0005,2026-03-05,3,36.89,110.67,shipped,West
O002133,C00185,P0007,2026-02-13,3,129.12,387.36,completed,East
O002134,C00273,P0042,2026-02-27,2,318.54,637.08,completed,Central
O002135,C00023,P0005,2026-06-01,2,36.89,73.78,completed,North
O002136,C00089,P0020,2026-01-05,1,385.28,385.28,returned,North
O002137,C00239,P0015,2026-03-02,1,173.05,173.05,completed,North
O002138,C00200,P0046,2026-04-26,2,289.59,579.18,completed,North
O002139,C00271,P0024,2026-04-15,1,190.42,190.42,completed,East
O002140,C00091,P0027,2026-06-25,6,176.06,1056.36,cancelled,North
O002141,C00066,P0005,2026-05-05,5,36.89,184.45,pending,Central
O002142,C00288,P0040,2026-02-16,3,182.51,547.53,shipped,West
O002143,C00157,P0043,2026-04-03,5,250.32,1251.6,returned,North
O002144,C00132,P0034,2026-02-25,1,130.08,130.08,completed,West
O002145,C00056,P0038,2026-02-06,5,261.18,1305.9,shipped,Central
O002146,C00170,P0003,2026-01-07,6,221.39,1328.34,cancelled,West
O002147,C00162,P0031,2026-04-22,2,107.74,215.48,completed,Central
O002148,C00103,P0040,2026-02-21,6,182.51,1095.06,completed,Central
O002149,C00288,P0040,2026-06-27,5,182.51,912.55,completed,West
O002150,C00103,P0036,2026-01-06,1,369.18,369.18,shipped,Central
O002151,C00277,P0050,2026-03-28,4,314.46,1257.84,completed,Central
O002152,C00038,P0040,2026-04-03,6,182.51,1095.06,pending,South
O002153,C00166,P0045,2026-04-21,4,7.03,28.12,pending,North
O002154,C00037,P0015,2026-04-05,1,173.05,173.05,shipped,South
O002155,C00028,P0048,2026-05-29,3,351.02,1053.06,completed,North
O002156,C00241,P0046,2026-04-10,3,289.59,868.77,completed,West
O002157,C00205,P0004,2026-03-12,2,179.23,358.46,cancelled,North
O002158,C00223,P0021,2026-05-12,2,250.81,501.62,cancelled,Central
O002159,C00135,P0018,2026-05-17,4,209.6,838.4,pending,Central
O002160,C00112,P0043,2026-01-01,1,250.32,250.32,returned,South
O002161,C00081,P0023,2026-04-17,6,252.53,1515.18,cancelled,Central
O002162,C00058,P0013,2026-04-27,2,187.12,374.24,pending,North
O002163,C00110,P0032,2026-06-04,2,206.95,413.9,completed,East
O002164,C00243,P0037,2026-06-21,5,337.76,1688.8,shipped,South
O002165,C00188,P0049,2026-04-25,5,170.02,850.1,cancelled,West
O002166,C00209,P0028,2026-04-21,5,8.66,43.3,returned,West
O002167,C00093,P0008,2026-03-16,1,142.32,142.32,completed,South
O002168,C00168,P0015,2026-03-11,2,173.05,346.1,completed,Central
O002169,C00207,P0005,2026-02-16,1,36.89,36.89,shipped,West
O002170,C00028,P0004,2026-04-27,1,179.23,179.23,shipped,North
O002171,C00093,P0044,2026-05-25,5,304.28,1521.4,cancelled,South
O002172,C00197,P0027,2026-05-02,5,176.06,880.3,completed,East
O002173,C00119,P0002,2026-05-14,4,358.45,1433.8,shipped,West
O002174,C00004,P0014,2026-03-18,6,356.93,2141.58,completed,East
O002175,C00036,P0046,2026-06-19,4,289.59,1158.36,completed,South
O002176,C00280,P0046,2026-02-14,6,289.59,1737.54,completed,East
O002177,C00098,P0039,2026-03-11,6,43.18,259.08,completed,East
O002178,C00161,P0013,2026-01-06,3,187.12,561.36,completed,West
O002179,C00128,P0019,2026-06-28,4,93.69,374.76,pending,South
O002180,C00254,P0041,2026-05-30,6,5.08,30.48,pending,West
O002181,C00063,P0043,2026-05-23,6,250.32,1501.92,completed,North
O002182,C00014,P0050,2026-05-11,4,314.46,1257.84,completed,South
O002183,C00172,P0016,2026-03-20,4,367.12,1468.48,completed,Central
O002184,C00289,P0019,2026-03-27,3,93.69,281.07,completed,Central
O002185,C00258,P0004,2026-06-02,1,179.23,179.23,shipped,West
O002186,C00088,P0010,2026-01-27,5,139.46,697.3,returned,West
O002187,C00113,P0031,2026-03-28,2,107.74,215.48,pending,South
O002188,C00005,P0045,2026-01-11,2,7.03,14.06,returned,North
O002189,C00073,P0013,2026-02-13,4,187.12,748.48,completed,West
O002190,C00285,P0010,2026-03-04,3,139.46,418.38,shipped,West
O002191,C00100,P0021,2026-01-02,4,250.81,1003.24,completed,South
O002192,C00268,P0050,2026-06-23,6,314.46,1886.76,completed,East
O002193,C00061,P0001,2026-04-10,1,131.2,131.2,pending,West
O002194,C00213,P0039,2026-01-05,2,43.18,86.36,returned,North
O002195,C00001,P0010,2026-04-28,6,139.46,836.76,cancelled,Central
O002196,C00109,P0027,2026-06-06,2,176.06,352.12,completed,South
O002197,C00079,P0043,2026-06-23,4,250.32,1001.28,returned,East
O002198,C00071,P0002,2026-01-08,1,358.45,358.45,returned,North
O002199,C00105,P0002,2026-05-02,3,358.45,1075.35,completed,Central
O002200,C00251,P0027,2026-06-19,6,176.06,1056.36,returned,Central
O002201,C00195,P0008,2026-02-08,3,142.32,426.96,returned,Central
O002202,C00241,P0012,2026-03-22,6,339.88,2039.28,shipped,West
O002203,C00235,P0001,2026-02-16,1,131.2,131.2,completed,East
O002204,C00250,P0022,2026-06-27,6,195.43,1172.58,returned,West
O002205,C00059,P0048,2026-04-20,5,351.02,1755.1,completed,East
O002206,C00196,P0035,2026-04-22,5,277.29,1386.45,cancelled,East
O002207,C00160,P0049,2026-01-28,2,170.02,340.04,completed,South
O002208,C00118,P0010,2026-03-03,1,139.46,139.46,completed,East
O002209,C00125,P0003,2026-04-10,1,221.39,221.39,shipped,South
O002210,C00106,P0014,2026-04-03,2,356.93,713.86,shipped,East
O002211,C00010,P0003,2026-02-08,3,221.39,664.17,shipped,West
O002212,C00190,P0034,2026-01-27,1,130.08,130.08,cancelled,West
O002213,C00204,P0023,2026-01-31,3,252.53,757.59,completed,South
O002214,C00054,P0004,2026-06-02,2,179.23,358.46,cancelled,South
